id,okud,expl2220,current2220,previous2220,current2200,previous2200,expl2320,current2320,previous2320,expl2330,current2330,previous2330,expl2340,current2340,previous2340,expl2350,current2350,previous2350,current2300,previous2300,expl2410,current2410,previous2410,current2400,previous2400,current2411,previous2411,current2412,previous2412,current2500,previous2500,expl2110,current2110,previous2110,expl2120,current2120,previous2120,current2100,previous2100,address,company_name,expl2200,expl2300,expl2400,expl2411,expl2412,expl2100,current2510,current2900,previous2900,current2910,previous2910,current2210,previous2210,current2460,previous2460,previous2510,expl2500,expl2900,current2530,previous2530,expl2210,current2310,previous2310,current2520,current2420,previous2520,expl2910,expl2460,expl2310,previous2420,expl2510,expl2420,expl2520,expl2530
55817962.0,0710002,,,,,,,,,,,,,0.0,2292.0,,0.0,736.0,,,,0.0,-424.0,0.0,971.0,,,,,,,,0.0,12000.0,,0.0,12161.0,,,"199106, Санкт-Петербург г, 26-я В.О. линия, дом № 15, корпус 2, литера А, помещение 174Н","Общество с ограниченной ответственностью ""ПетроКлин""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55615103.0,0710002,,,,,,,,,,,,,13342.0,17987.0,,5412.0,16773.0,,,,-3218.0,-11511.0,9655.0,54778.0,,,,,,,,130755.0,265151.0,,125812.0,200076.0,,,"197342, Город Санкт-Петербург, наб. Чёрной Речки, дом 15, литер А, помещение 432","Общество с ограниченной ответственностью ""ПЕТРОПРОМАЛЬЯНС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56967855.0,0710002,,10668.0,14852.0,16754.0,1155.0,,1844.0,1203.0,,1132.0,,,509.0,2129.0,,7373.0,3401.0,10602.0,1086.0,,-2756.0,-244.0,7846.0,842.0,1378.0,121.0,1378.0,121.0,7846.0,842.0,,293603.0,331528.0,,266181.0,315521.0,27422.0,16007.0,"185031, Карелия Респ, г.о. Петрозаводский, г Петрозаводск, р-н Северная Промзона, ул Заводская, д. 2А, кв. 106, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОСТРОЙ КСМ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55296291.0,0710002,,,,,,,,,,0.0,0.0,,343.0,420.0,,164.0,790.0,,,,-781.0,-502.0,2786.0,556.0,,,,,,,,31354.0,29121.0,,27966.0,27693.0,,,"403840, Волгоградская обл, м.р-н Камышинский, г Петров Вал, г.п. Петров Вал, ул Р.Зорге, д. 1, ","Общество с ограниченной ответственностью ""Петрострой""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57451009.0,0710002,,,,,,,,,,,,,37287.0,,,11482.0,909.0,,,,-9219.0,-4244.0,27658.0,18615.0,,,,,,,,152215.0,592983.0,,141143.0,569215.0,,,"196084, Санкт-Петербург г, вн.тер.г. муниципальный округ Московская застава, ул Киевская, д. 3, литера А, помещение 54-Н, ","Общество с ограниченной ответственностью ""ПЕТРОТРЕЙД-ИНЖИНИРИНГ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57384540.0,0710002,,87972.0,62667.0,18022.0,86518.0,,6614.0,14224.0,,0.0,,,12303.0,1079.0,,25439.0,9276.0,11500.0,92545.0,,-2875.0,-20049.0,8625.0,72496.0,3168.0,20049.0,293.0,,8625.0,73766.0,,1099415.0,2483738.0,,993421.0,2334553.0,105994.0,149185.0,"198184, Санкт-Петербург г, вн.тер.г. муниципальный округ Морские ворота, остров Канонерский, д. 24, литера А, офис 3А","Общество с ограниченной ответственностью ""ПЕТРОЭКОЛОГИЯ СЕВЕРО ЗАПАД""",,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,1270.0,,,,,,,,
57237130.0,0710002,,,,,,,,,,0.0,,,0.0,,,38.0,285.0,,,,-584.0,,8234.0,6980.0,,,,,,,,13234.0,12411.0,,4378.0,5146.0,,,"143402, Московская обл, г.о. Красногорск, г Красногорск, пер Железнодорожный, д. 7, помещение 40, ","Общество с ограниченной ответственностью ""Пик Спецмонтаж""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57685142.0,0710002,,,,,,,,,,146.0,138.0,,13500.0,56117.0,,8478.0,54149.0,,,,-1839.0,-1065.0,3403.0,2386.0,,,,,,,,237301.0,249658.0,,236935.0,248037.0,,,"413859, Саратовская область, г Балаково, ул Транспортная, д. 11/7","Общество с ограниченной ответственностью ""ПиК""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56821145.0,0710002,,,,,,,,,,,,,0.0,10.0,,3269.0,357.0,,,,-2767.0,-1120.0,42688.0,13643.0,,,,,,,,71182.0,37925.0,,22458.0,22815.0,,,"197101, Город Санкт-Петербург, вн.тер. г. Муниципальный Округ Кронверкское, ул Малая Пушкарская, дом 22-24, литера А, помещение 11-Н","Общество с ограниченной ответственностью ""ПИК""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55886297.0,0710002,,,,,,,,,,88.0,133.0,,108.0,726.0,,1737.0,4929.0,,,,-50.0,-989.0,-184.0,721.0,,,,,,,,14677.0,97061.0,,13094.0,91015.0,,,"107076, Москва г, вн.тер.г. муниципальный округ Сокольники, пер Колодезный, д. 3, стр. 25,   3/5311, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИКСАР""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57633335.0,0710002,,,,8144.0,8032.0,,,,,,,,,,,,,8144.0,8032.0,,-19.0,-19.0,8125.0,8013.0,19.0,19.0,,,8125.0,8013.0,,422315.0,417762.0,,387470.0,383302.0,34845.0,34460.0,"г. Москва, муниципальный округ Басманный вн.тер.г., пер. Рубцов, д. 4, ПОМЕЩ. 3А/П, 105082","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИКСТРОЙ АДВАНС""",,,,,,,,,,,,26701.0,26428.0,,,,,,,,,,,,,,,,,,,,,
57330482.0,0710002,,0.0,8150.0,5832.0,11456.0,,,,,,,,484.0,3579.0,,0.0,7915.0,6316.0,7120.0,,-1579.0,-1424.0,4737.0,2734.0,1579.0,1424.0,,,4737.0,2734.0,,220767.0,222861.0,,214935.0,203255.0,5832.0,19606.0,"643,368530,05,Карабудахкентский р-н,,Карабудахкент с,Магомеда Абужаева ул,4,,","ООО ""ПикСтрой""",,,,,,,,,,,,,,0.0,-2962.0,,,,,,,,,,,,,,,,,,,
56298774.0,0710002,3.13,118007.0,120705.0,106813.0,-28659.0,,6448.0,1362.0,,0.0,,3.14,25777.0,94285.0,3.14,13446.0,3308.0,125592.0,63680.0,,-32464.0,-13139.0,93128.0,50541.0,32724.0,14037.0,260.0,898.0,93128.0,50541.0,3.11,509599.0,318529.0,3.12,284779.0,226483.0,224820.0,92046.0,"119180, Город Москва, вн.тер.г. муниципальный округ Якиманка, ул Большая Полянка, д. 7/10, стр. 3, помещ. 4/9/5","Общество с ограниченной ответственностью ""ПИТЕРГАЗСТРОЙИНЖИНИРИНГ""",,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55520039.0,0710002,,5112.0,,-6178.0,5697.0,,,,,845.0,4460.0,,3367.0,26415.0,,457558.0,23665.0,-461214.0,3987.0,,-1668.0,-309.0,-462882.0,3678.0,1668.0,309.0,,,-462882.0,3678.0,,5874.0,67842.0,,6940.0,62145.0,-1066.0,5697.0,"г. Санкт-Петербург, пр-кт Обуховской Обороны, д. 76К4, к. ЛИТА, пом. 10-Н, оф. 624, 192029","Общество с ограниченной ответственностью ""ПитерСпортСтрой""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55751311.0,0710002,,,,,,,,,,,,,91.0,7634.0,,2296.0,3492.0,,,,-2302.0,-1537.0,41838.0,22067.0,,,,,,,,208042.0,130086.0,,161697.0,110624.0,,,"198320, Город Санкт-Петербург, вн.тер.г. город Красное Село, пр-кт Ленина, д. 77, литера А, помещ. 9-Н","Общество с ограниченной ответственностью ""ПИТЕРСТРОЙМОНТАЖ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55983595.0,0710002,,,,,,,,,,,,,55.0,8.0,,4438.0,1867.0,,,,-5610.0,-5572.0,18611.0,25221.0,,,,,,,,239115.0,217350.0,,210511.0,184698.0,,,"188660, Ленинградская обл,  Всеволожский р-н,  Бугры п,  Шоссейная ул, д. 1А, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПК СТЭК""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56034029.0,0710002,,,,,,,,,,,,,5050.0,5769.0,,2880.0,5790.0,,,,-222.0,-350.0,-2036.0,684.0,,,,,,,,83271.0,45185.0,,87255.0,44130.0,,,"142002, Московская область, г. Домодедово, промзона Текстильщик (западный Мкр.), строение 2, офис 212","Общество с ограниченной ответственностью ""ПКФ СТРОИТЕЛЬНАЯ КОМПАНИЯ ПРЕСТИЖ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56146587.0,0710002,,50824.0,51452.0,-35207.0,-46984.0,,13035.0,32786.0,,0.0,0.0,,291.0,4397.0,,5360.0,11065.0,-27241.0,-20866.0,,6936.0,6787.0,-20305.0,-14079.0,123.0,80.0,7059.0,6867.0,-20305.0,-14079.0,,350588.0,350312.0,,334971.0,345844.0,15617.0,4468.0,"628401, Ханты-Мансийский Автономный округ - Югра АО, г.о. Сургут, г Сургут, ул Сосновая, д. 52, ","Общество с ограниченной ответственностью ""ПЛАВСТРОЙОТРЯД-34""",,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
55615749.0,0710002,,,,,,,,,,,,,522.0,,,1642.0,539.0,,,,-3552.0,-2142.0,10456.0,8567.0,,,,,,,,235666.0,90152.0,,220538.0,78904.0,,,"143432, Московская обл, Красногорск г, Нахабино рп, Дачная ул, строение 1, этаж 2, комната 15, офис 8","Общество с ограниченной ответственностью ""ПлазСтрой""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57514861.0,0710002,,,,,,,,,,,,,2152.0,1062.0,,6152.0,4862.0,,,,-2619.0,-2784.0,34789.0,17793.0,,,,,,,,252282.0,264366.0,,210874.0,239989.0,,,"196240, Санкт-Петербург г, вн.тер.г. муниципальный округ Новоизмайловское, ул Предпортовая, д. 3, литера А, помещение 2-Н, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАН-А""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54998818.0,0710002,,26025.0,20918.0,56098.0,20216.0,,12.0,184.0,,0.0,,,5935.0,6903.0,,4569.0,7599.0,57476.0,19704.0,,-15009.0,-4661.0,42467.0,7086.0,13771.0,2300.0,-1238.0,-2361.0,42467.0,7086.0,,516609.0,368820.0,,434486.0,327686.0,82123.0,41134.0,"416248, Астраханская обл, м.о. Черноярский, с Ушаковка, ул Комсомольская, д. 22, кв. 5, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАСТТРУБМОНТАЖ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55254712.0,0710002,,32624.0,102667.0,-32464.0,36545.0,,1750.0,958.0,,0.0,,,4389.0,84721.0,,11476.0,58038.0,-37801.0,64186.0,,-9542.0,,-47343.0,58225.0,9542.0,,,,-47343.0,58225.0,,160.0,221343.0,,0.0,82131.0,160.0,139212.0,"119602, Москва г, вн.тер.г. муниципальный округ Тропарево-Никулино, ул Академика Анохина, д. 38, кор. 1, кв. Пом. II Ком. 9м, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАТФОРМА""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57082736.0,0710002,,87803.0,68355.0,46416.0,14900.0,,5271.0,10367.0,,30977.0,22601.0,,1750.0,12543.0,,9705.0,12694.0,12755.0,2515.0,,-4602.0,-666.0,8105.0,1285.0,4621.0,680.0,19.0,14.0,8105.0,1285.0,5.12,2661260.0,1367039.0,,2520204.0,1283784.0,141056.0,83255.0,"197022, Город Санкт-Петербург, вн.тер. г. Муниципальный Округ Аптекарский Остров, ул Профессора Попова, дом 23, литера А, часть помещ. 5-Н №56,57","Общество с ограниченной ответственностью ""ПЛГ СТРОЙ""",,,,,,,0.0,,,,,6837.0,,-48.0,-564.0,,,,,,,,,,0.0,,,,,,,,,
57588944.0,0710002,3.2,24356.0,19632.0,308049.0,-4964.0,3.1,145.0,34.0,,,,3.1,10610.0,1183.0,3.2,1447.0,1490.0,317357.0,-5237.0,,-78877.0,976.0,238480.0,-4261.0,81125.0,379.0,2248.0,1355.0,238480.0,-4261.0,3.1,1876985.0,1054342.0,3.2,1544580.0,1039674.0,332405.0,14668.0,"620000, Свердловская обл, г.о. город Екатеринбург, г Екатеринбург, ул Мамина-Сибиряка, стр. 101,  1241, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛУТОН""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57061406.0,0710002,,40803.0,37884.0,18098.0,3414.0,,0.0,,,9872.0,6537.0,,1703.0,5465.0,,9578.0,1720.0,351.0,622.0,,-88.0,-124.0,263.0,498.0,88.0,124.0,,,263.0,498.0,,263085.0,333617.0,,204184.0,292319.0,58901.0,41298.0,"655017, Хакасия Респ, Абакан г, Кирова ул, дом № 101, оф.46 Н","Общество с ограниченной ответственностью ""ПМ и К Манжула""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54852731.0,0710002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"г. Москва, пер. Мажоров, д. 14, стр. 21, КОМ. 207, 107023","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПМК АДВЕНТИС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56685841.0,0710002,,5936.0,4943.0,7722.0,5745.0,,,,,,,,1251.0,434.0,,139.0,234.0,8834.0,5945.0,,-5204.0,-1560.0,3630.0,4385.0,5204.0,1560.0,,,3630.0,4385.0,,89983.0,155757.0,,76325.0,145069.0,13658.0,10688.0,"431220, Мордовия Респ, Темниковский р-н, Темников г, Интернациональная ул, дом № 61","Общество с ограниченной ответственностью ""ПМК ТЕМНИКОВСКАЯ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55046082.0,0710002,,,,958.0,-836.0,,697.0,1602.0,,,,,145.0,15161.0,,1483.0,3958.0,317.0,11969.0,,-101.0,-837.0,216.0,11132.0,,,,,216.0,11132.0,,2162.0,2169.0,,1204.0,3005.0,958.0,-836.0,"Новосибирская обл, г.Барабинск, пер.Гутова, д.18, 632336","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПМК ТРАНС-СЕРВИС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56901981.0,0710002,,,,,,,,,,,,,1.0,,,794.0,895.0,,,,-1643.0,-601.0,4929.0,2405.0,,,,,,,,308606.0,442561.0,,301241.0,438660.0,,,"643,153011,37,,Иваново г,,Парижской Коммуны ул,100А,,1","Общество с ограниченной ответственностью ""ПМК-710""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56292022.0,0710002,,15968.0,13060.0,7269.0,-6477.0,,,,,,,,0.0,245.0,,1573.0,1472.0,5696.0,-7704.0,,,,4077.0,-9172.0,,,,,4077.0,-9172.0,,55375.0,33892.0,,32138.0,27309.0,23237.0,6583.0,"г. Йошкар-Ола, ул. Зарубина, д. 36, пом. 25, каб. 2 424003","Общество с ограниченной ответственностью ""ПМК-9""",,,,,,,,,,,,,,-1619.0,-1468.0,,,,,,,,,,,,,,,,,,,
55845976.0,0710002,,,,,,,,,,,,,3743.0,62.0,,5878.0,4258.0,,,,-2968.0,-107.0,5771.0,-5290.0,,,,,,,,181800.0,126408.0,,170926.0,127395.0,,,"119180, Город Москва, вн.тер.г. муниципальный округ Якиманка, ул Большая Якиманка, д. 17/2, стр. 1, помещ. 1/4","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПМК""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56008279.0,0710002,,,,,,,,,,19257.0,13194.0,,1024.0,1175.0,,38464.0,30345.0,,,,0.0,-481.0,-65394.0,442.0,,,,,,,,213934.0,464787.0,,222631.0,421500.0,,,"454138, Челябинская область, г.о. Челябинский, г Челябинск, ул Молодогвардейцев, д. 7, оф. 251, пом. 3","Общество с ограниченной ответственностью ""ПНК СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54697785.0,0710002,,,,8440.0,5345.0,,1687.0,,,153.0,18.0,,1.0,639.0,,2826.0,477.0,7149.0,5489.0,,-1072.0,-823.0,6077.0,4666.0,0.0,823.0,,,6077.0,4666.0,,103872.0,55119.0,,95432.0,49774.0,8440.0,5345.0,"410005, г.Саратов, ул.им Рахова В.Г., д.218, кв.2","Общество с ограниченной ответственностью ""ПСК №1""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56185818.0,0710002,,1320.0,5653.0,5303.0,33104.0,,72727.0,24009.0,,12001.0,,,8326.0,361.0,,60.0,17410.0,74295.0,40064.0,,-1360.0,-2516.0,72935.0,37548.0,,,,,72935.0,37548.0,,6623.0,65875.0,,0.0,27118.0,6623.0,38757.0,"432000, Ульяновская область, г.о. город Ульяновск, г Ульяновск, ул Гончарова, д. 21, помещ. 123","Общество с ограниченной ответственностью ""Поволжский строительный центр""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53879731.0,0710002,,4057.0,2640.0,5548.0,3619.0,,0.0,,,452.0,,,127.0,361.0,,485.0,254.0,4738.0,3726.0,,-1599.0,-531.0,3139.0,3195.0,1599.0,531.0,,,3139.0,3195.0,,191010.0,104666.0,,181325.0,98339.0,9685.0,6327.0,"442530, Пензенская обл, г Кузнецк, ул Машиностроителей, зд. 5, к. 1","Общество с ограниченной ответственностью ""ПОВОЛЖСТРОЙСЕРВИС""",,,,,,,0.0,,,,,80.0,68.0,,,,,,,,,,,,,,,,,,,,,
56611699.0,0710002,,,,-9084.0,-12640.0,,281.0,225.0,,3865.0,1487.0,,16210.0,16738.0,,2385.0,1712.0,1157.0,1124.0,,-842.0,-601.0,315.0,523.0,842.0,601.0,,,315.0,523.0,,106013.0,47926.0,,98200.0,46697.0,7813.0,1229.0,"Саратовская область, г. Саратов, ул. Рабочая, зд. 105, помещ. 8, офис 514, 410056","ООО ""ПоволжьеРегионГаз""",,,,,,,,,,,,16897.0,13869.0,,,,,,,,,,,,,,,,,,,,,
57005089.0,0710002,,,,6249.0,9144.0,,4111.0,1040.0,,0.0,,,0.0,116.0,,50.0,63.0,10310.0,10237.0,,-2577.0,-2048.0,7733.0,8189.0,2577.0,2048.0,,,7733.0,8189.0,,92998.0,180439.0,,86749.0,171295.0,6249.0,9144.0,"680025, Хабаровский край, г Хабаровск, ш Федоровское, д. 7а","Общество с ограниченной ответственностью ""ПодводСпецСтрой""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
57052287.0,0710002,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,"Московская обл., г. Солнечногорск, ул. Красная, д. 58, ЭТ,ПОМ 6,78-2, 141506","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДВОДТРУБОПРОВОДСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54594286.0,0710002,,30527.0,44802.0,-39082.0,-55045.0,,3358.0,3556.0,,,,,771.0,89504.0,,54779.0,42735.0,-89732.0,-4720.0,,0.0,-240.0,-89732.0,-4960.0,0.0,240.0,,,-89732.0,-4960.0,,26116.0,73557.0,,34671.0,83800.0,-8555.0,-10243.0,"г. Новосибирск, ул. Владимировская, зд. 24/4, 630001","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДЗЕМБУРСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54498457.0,0710002,,,,,,,,,,,,,8915.0,6458.0,,3521.0,2263.0,,,,-8664.0,-3726.0,24983.0,12456.0,,,,,,,,466081.0,211340.0,,437828.0,199353.0,,,"117437, Москва г, Академика Арцимовича ул, дом 6, эт. 2, ком. 27; 21","Общество с ограниченной ответственностью ""ПодземСервис""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56216925.0,0710002,,,,10451.0,8145.0,,353.0,272.0,,655.0,2348.0,,0.0,162.0,,1909.0,1093.0,8240.0,5138.0,,-2060.0,-1028.0,6180.0,4110.0,2060.0,1028.0,,,6180.0,4110.0,,369361.0,691999.0,,358910.0,683854.0,10451.0,8145.0,"125375, Город Москва, вн.тер. г. Муниципальный Округ Тверской, пер Глинищевский, дом 3, помещение 1/1","Общество с ограниченной ответственностью ""ПОДЗЕМСЕТЬСТРОЙ""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56981092.0,0710002,,2159.0,3241.0,10614.0,18383.0,,0.0,123.0,,0.0,,,0.0,,,199.0,278.0,10415.0,18228.0,,-2604.0,-3661.0,7811.0,14567.0,2604.0,3661.0,,,7811.0,14567.0,,46434.0,74830.0,,33661.0,53206.0,12773.0,21624.0,"390029, Рязанская обл, Рязань г, Чкалова ул, дом № 33А","Общество с ограниченной ответственностью ""ПодКлюч""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56167419.0,0710002,,,,,,,,,,,,,10140.0,11511.0,,658.0,701.0,,,,-21481.0,-4821.0,122127.0,18091.0,,,,,,,,176164.0,48758.0,,42038.0,36656.0,,,"394016, Воронежская область, г.о. город Воронеж, г Воронеж, пр-кт Московский, д. 42б, помещ. I, кв. 130","Общество с ограниченной ответственностью ""ПОДРЯД СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56809840.0,0710002,,,,,,,,,,,,,863.0,87.0,,8620.0,2410.0,,,,-3425.0,-2999.0,5722.0,11241.0,,,,,,,,557244.0,395461.0,,540340.0,378898.0,,,"394036, Воронежская обл, г Воронеж, ул Алексеевского, д. 15, офис 116","Общество с ограниченной ответсвенностью ""ПОДРЯД-ИНВЕСТ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56954801.0,0710002,,,,,,,,,,,,,6423.0,2467.0,,4847.0,2827.0,,,,-15267.0,-2846.0,42399.0,11383.0,,,,,,,,402458.0,233001.0,,346368.0,218412.0,,,"155901, Ивановская обл, Шуйский р-н, Шуя г, Московская 1-я ул, дом 56, помещение 38","Общество с ограниченной ответственностью ""ПОДРЯДЧИК""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55795615.0,0710002,,111010.0,478.0,-25157.0,5143.0,,13299.0,33.0,,0.0,,,15984.0,78736.0,,2139.0,83753.0,1987.0,159.0,,,,1987.0,159.0,,,,,1987.0,159.0,,682707.0,464512.0,,596854.0,458891.0,85853.0,5621.0,"350059, Краснодарский край, г Краснодар, ул Новгородская, д. 2","Общество с ограниченной ответственностью ""ПОЖСТРОЙСЕРВИС""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
56180732.0,0710002,,,,,,,,,,,,,0.0,55.0,2.8,375.0,195.0,,,,-250.0,-726.0,-4682.0,1160.0,,,,,,,2.8,103294.0,120084.0,2.8,107351.0,118058.0,,,"141801, Московская область, г Дмитров, мкр Им Владимира Махалина, дом 20, офис 216","Общество с ограниченной ответственностью ""ПОЛАДИС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55489465.0,0710002,,0.0,16498.0,-763.0,-30678.0,,0.0,,,0.0,,,83.0,3.0,,35.0,76.0,-715.0,-30751.0,,,,-715.0,-30751.0,,,,,-715.0,-30751.0,,2193.0,2647.0,,2956.0,16827.0,-763.0,-14180.0,"142450, Московская область, г Ногинск, г Старая Купавна, ул Октябрьская, д. 26, помещ. 22","Общество с ограниченной ответственностью ""Полет-Аэро""",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
55798663.0,0710002,,8202.0,16870.0,16595.0,-17799.0,,0.0,4.0,,0.0,,,2601.0,478.0,,11449.0,1801.0,7747.0,-19118.0,,-2177.0,,5640.0,-15681.0,2177.0,,,,5640.0,-15681.0,,100399.0,117365.0,,75602.0,118294.0,24797.0,-929.0,"142701, Московская область, г.о. Ленинский, г Видное, пр-кт Ленинского Комсомола, д. 41, офис 456","Общество с ограниченной ответственностью ""ПОЛИГОН СК""",,,,,,,0.0,,,,,,,70.0,3437.0,,,,,,,,,,,,,,,,,,,
54977100.0,0710002,,,,2300.0,1263.0,,782.0,395.0,,0.0,,,0.0,126.0,,266.0,419.0,2816.0,1365.0,,,,2318.0,1004.0,,,,,2318.0,1004.0,,45680.0,33321.0,,43380.0,32058.0,2300.0,1263.0,"425200, Марий Эл Респ, Медведевский р-н, Медведево пгт, Гагарина ул, дом 4, корпус -, -","Общество с ограниченной ответственностью ""ПОЛИДРЕВ""",,,,,,,0.0,,,,,,,-498.0,-361.0,,,,,,,,,,,,,,,,,,,
55995063.0,0710002,,,,,,,,,,954.0,409.0,,2385.0,184.0,,31313.0,11740.0,,,,-1311.0,-508.0,3668.0,4375.0,,,,,,,,442962.0,238600.0,,408101.0,221752.0,,,"659300, Алтайский край, г.о. город Бийск, г Бийск, ул Социалистическая,  17,  А, ","Общество с ограниченной ответственностью ""Полимер-Профиль""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54479413.0,0710002,,,,,,,,,,,,,2708.0,3322.0,,2944.0,3645.0,,,,-483.0,-825.0,2756.0,7319.0,,,,,,,,87516.0,134917.0,,84041.0,126450.0,,,"443109, Самарская обл, Самара г, Зубчаниновка п, Товарная ул, дом 39, литера А, офис 2,3,4","Общество с ограниченной ответственностью ""ПОЛИМЕР""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57683147.0,0710002,,7382.0,3950.0,22658.0,13034.0,,0.0,0.0,,0.0,0.0,,6456.0,4487.0,,5004.0,1896.0,24110.0,15625.0,,-6028.0,-3125.0,18082.0,12500.0,6028.0,3125.0,0.0,0.0,18082.0,12500.0,,239481.0,228004.0,,196668.0,198246.0,42813.0,29758.0,"456537, Челябинская обл, м.о. Сосновский, п. Томинский, ул Школьная, д. 26, кв. пом. 1, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИМЕРСТРОЙСЕРВИС""",,,,,,,,,,,,12773.0,12774.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,
56933755.0,0710002,,,,,,,,,,6514.0,5628.0,,30.0,12.0,,2416.0,1263.0,,,,-1192.0,-427.0,2143.0,1301.0,,,,,,,,335613.0,241303.0,,323378.0,232696.0,,,"643,196105,Санкт-Петербург г,,,Муниципальный округ Московская застава вн.тер.г.,Решетникова ул,15, литера А, помещ.65-Н,,37-1,37-2,37-3,37-5,дом,,оф.","Общество с ограниченной ответственностью ""ПолимерТехнологии""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
