id,okud,current2210,previous2210,current2220,previous2220,current2200,previous2200,current2320,previous2320,current2330,previous2330,current2340,previous2340,current2350,previous2350,current2300,previous2300,current2410,previous2410,current2400,previous2400,current2411,previous2411,current2412,current2500,previous2500,current2110,previous2110,current2120,previous2120,current2100,previous2100,address,company_name,current2460,previous2412,current2900,previous2900,current2310,previous2310,previous2460,expl2340,expl2350,expl2410,expl2110,expl2120,current2510,expl2220,expl2320,expl2300,expl2900,expl2411,expl2412,expl2210,current2530,previous2510,previous2530,current2520,previous2520,current2910,previous2910,expl2330,expl2400,expl2500,expl2460,expl2100,expl2200,expl2310
51166678.0,0710002,,,,,,,,,,,0.0,309.0,0.0,741.0,,,0.0,,0.0,-3390.0,,,,,,0.0,42764.0,0.0,45722.0,,,"Респ. Крым, г. Симферополь, ул. Ростовская, д. 19А, кв. 9, 295050","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЫМСПЕЦСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51253455.0,0710002,,,38783.0,55330.0,7417.0,4444.0,,,,,263.0,54294.0,6833.0,50060.0,847.0,8678.0,,,847.0,8678.0,0.0,,,847.0,8678.0,577949.0,403263.0,531749.0,343489.0,46200.0,59774.0,"295022, Республика Крым, г Симферополь, ул Глинки, д. 57В/2А",Общество с ограниченной ответственностью «КРЫМЭЛЕКТРОМОНТАЖСЕРВИС»,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51515111.0,0710002,0.0,10.0,29666.0,28391.0,8154.0,47885.0,2796.0,1132.0,5067.0,1989.0,45311.0,12085.0,47374.0,13796.0,3820.0,45317.0,-336.0,-9439.0,3484.0,35878.0,1519.0,8068.0,1183.0,3484.0,35878.0,779040.0,567237.0,741220.0,490951.0,37820.0,76286.0,"191002, Санкт-Петербург г, вн.тер.г. внутригородская территория муниципальный округ Владимирский округ, пр-кт Владимирский, д. 17, литера А, помещ. 131- Н(1)","Общество с ограниченной ответственностью ""КС-МОНТАЖ""",0.0,-1371.0,,,,,,р.7,р.7,3.18,р.5,р.5,,,,3.18,,,,,,,,,,,,,,,,,,
51741817.0,0710002,4571.0,2275.0,,,972.0,4286.0,,,0.0,4035.0,,,972.0,,0.0,251.0,0.0,-50.0,0.0,201.0,,,,0.0,201.0,168242.0,176626.0,162699.0,170065.0,5543.0,6561.0,"352041, Краснодарский край, Павловский р-н, Павловская ст., Промышленная ул, дом № 44","Общество с ограниченной ответственностью ""КС-Технология""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52647101.0,0710002,,,,,6801.0,4598.0,,,,,119.0,,209.0,,6711.0,4598.0,-1342.0,-920.0,5369.0,3678.0,1342.0,920.0,,5369.0,3678.0,276252.0,324912.0,269451.0,320314.0,6801.0,4598.0,"462431, Оренбургская обл, г Орск, ул Орское шоссе, 2","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52249569.0,0710002,,,120359.0,556275.0,-71232.0,-514322.0,0.0,1003.0,,,64181.0,203191.0,18781.0,142893.0,-25832.0,-453021.0,,,-25833.0,-453021.0,,,,-25833.0,-453021.0,61666.0,741951.0,12539.0,699998.0,49127.0,41953.0,"199226, Санкт-Петербург г, ул Кораблестроителей, д.16 К.2, лит.А ПОМЕЩ. 2/46-Н.","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КС""",-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52804579.0,0710002,,,63217.0,34026.0,7089.0,16962.0,547.0,39.0,922.0,945.0,11979.0,1631.0,11384.0,11155.0,7309.0,6532.0,-1151.0,-1337.0,6158.0,5195.0,1908.0,1409.0,757.0,6158.0,5195.0,530916.0,612132.0,460610.0,561144.0,70306.0,50988.0,"190000, Санкт-Петербург г,  Минеральная ул, д. 13 литМ, кор. пом.1-Н, кв. комн.14, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КСБ-ПРОЕКТ""",,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50438889.0,0710002,,,,,2205.0,3243.0,,,,,,,,,2205.0,3243.0,-331.0,-486.0,1312.0,2348.0,331.0,-486.0,,1312.0,2348.0,30054.0,32372.0,27849.0,29129.0,2205.0,3243.0,"650033, г.Кемерово, ул.Леонова, д.2, кв.33","Общество с ограниченной ответственностью ""КСГ""",-562.0,,,,,,-409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51763466.0,0710002,,,,,,,,,,,2746.0,2257.0,370.0,22602.0,,,691.0,554.0,22203.0,7310.0,,,,,,138350.0,124777.0,117832.0,96568.0,,,"184682, Мурманская обл, г.о. ЗАТО Александровск, г Снежногорск, ул Валентина Бирюкова, д. 2","Общество с ограниченной ответственностью ""Ксилема плюс""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52043437.0,0710002,,,0.0,178.0,0.0,-178.0,,,,,,,0.0,5.0,0.0,-183.0,,,-35277.0,-11845.0,,,,-35277.0,-11845.0,,,,,,,"236029, Калининградская обл, г Калининград, ул Большая Окружная 4-я, д 35, 303","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КСК БАЛТИНВЕСТСТРОЙ""",-35277.0,,,,,,-11662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
50319970.0,0710002,,,,,,,,,,,0.0,60.0,0.0,357.0,,,71.0,366.0,283.0,1466.0,,,,,,43739.0,175708.0,43385.0,173579.0,,,"обл. Кемеровская область - Кузбасс, Кемеровский г.о., г. Кемерово, ул. Кооперативная, д. 11, ПОМЕЩ. 2, 650021","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КСК ГРУПП""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51512458.0,0710002,,,186093.0,103907.0,8963.0,68602.0,,,,,2333.0,24902.0,1017.0,86475.0,10279.0,7029.0,-4858.0,-4051.0,5421.0,2978.0,2458.0,1683.0,-2400.0,5421.0,2978.0,1753058.0,691014.0,1558002.0,518505.0,195056.0,172509.0,"140411, Московская область, г Коломна, пр-кт Кирова, Дом 62, ком. 3","Общество с ограниченной ответственностью ""КСК-ГРУПП""",,-2368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51813845.0,0710002,,,6455.0,5768.0,10948.0,-634.0,,,,,18.0,29.0,556.0,862.0,10410.0,-1467.0,-1413.0,-1131.0,8997.0,-2598.0,,,,8997.0,-2598.0,145033.0,94585.0,127630.0,89451.0,17403.0,5134.0,"607650, Нижегородская обл, р-н Кстовский, г Кстово, ул Полевая, д 6, офис 1","Общество с ограниченной ответственностью ""КСК""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52357364.0,0710002,,,7503.0,46031.0,-32634.0,13172.0,0.0,12.0,2134.0,7014.0,1181.0,3162.0,4965.0,6256.0,-38552.0,3076.0,0.0,-614.0,-38552.0,2462.0,0.0,614.0,,-38552.0,2462.0,73495.0,295181.0,98626.0,235978.0,-25131.0,59203.0,"622036, Свердловская обл, г.о. город Нижний Тагил, г Нижний Тагил, ул Циолковского, д. 2, к. 3б, офис 104","Общество с ограниченной ответственностью ""КСМ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52802542.0,0710002,,,,,,,,,3748.0,1923.0,27625.0,197.0,19157.0,177.0,,,536.0,-525.0,425.0,-1475.0,,,,,,145051.0,121315.0,148810.0,121412.0,,,"142300, Московская область, м.о. Чехов, г Чехов, ул Полиграфистов, дом 14А, комната 29","Общество с ограниченной ответственностью ""КСС РЕГИОН""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52574873.0,0710002,,,,,,,,,694.0,273.0,3060.0,9423.0,1446.0,2584.0,,,410.0,604.0,1030.0,1701.0,,,,,,88098.0,158853.0,87578.0,163114.0,,,"119331, Город Москва, вн.тер. г. Муниципальный Округ Ломоносовский, пр-кт Вернадского, дом 21, корпус 1, помещ./ком./офис III/5/29","Общество с ограниченной ответственностью ""КУБ ГРУПП""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50875896.0,0710002,,,,,,,,,222.0,121.0,141.0,99.0,7436.0,704.0,,,134.0,2321.0,-22891.0,2932.0,,,,,,1253.0,60807.0,16493.0,54828.0,,,"141006, Московская обл, Мытищи г, Олимпийский пр-кт, дом № 48","Общество с ограниченной ответственностью ""КУБ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52478040.0,0710002,,,52863.0,26471.0,109294.0,3556.0,,,168.0,63.0,25854.0,48179.0,27240.0,34909.0,107740.0,16763.0,-21771.0,-4417.0,85969.0,12346.0,21771.0,4417.0,,85969.0,12346.0,1610074.0,396870.0,1447917.0,366843.0,162157.0,30027.0,"295021, Республика Крым, г.о. Симферополь, г Симферополь, ул Данилова, зд. 55, офис 312,313","Общество с ограниченной ответственностью ""КУБ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52750383.0,0710002,,,,,,,,,,,32181.0,6645.0,26059.0,5949.0,,,6838.0,13068.0,294.0,1274.0,,,,,,33488.0,184378.0,32478.0,170732.0,,,"350059, Краснодарский Край, г.о. Город Краснодар, г Краснодар, ул Уральская, дом 106, офис 17","Общество с ограниченной ответственностью ""КУБАНСКАЯСТРОИТЕЛЬНАЯМАРКА""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52445851.0,0710002,,,,,,,,,,,4961.0,192.0,1059.0,2400.0,,,87.0,181.0,502.0,872.0,,,,,,50036.0,61001.0,53349.0,57740.0,,,"350000, Краснодарский край, г Краснодар, ул им. Калинина, 78/4","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУБАНЬ-ГИДРОСПЕЦФУНДАМЕНТСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52562885.0,0710002,0.0,0.0,6307.0,2362.0,-6238.0,-793.0,,,142.0,1035.0,2677.0,45.0,4551.0,3880.0,-8254.0,-5663.0,0.0,0.0,-8254.0,-5663.0,0.0,0.0,0.0,-8254.0,-5663.0,1187.0,31706.0,1118.0,30137.0,69.0,1569.0,"352128, Краснодарский край, р-н Тихорецкий, г Тихорецк, п Каменный, ул Новорождественское шоссе, д 4В","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУБАНЬРЕМСТРОЙ-2""",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52259179.0,0710002,,,594.0,1261.0,-29017.0,-1261.0,,,16468.0,2265.0,74639.0,10947.0,19423.0,10713.0,9731.0,-3292.0,-2170.0,-53.0,7561.0,-3345.0,2170.0,53.0,,7561.0,-3345.0,67264.0,,95687.0,,-28423.0,,"350020, Краснодарский край, г.о. город Краснодар, г Краснодар, ул Коммунаров, д. 237/1, помещ. 1","Общество с ограниченной ответственностью ""КУБАНЬРЕСУРС""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52832074.0,0710002,,,,,,,,,1175.0,235.0,12231.0,31395.0,13335.0,30014.0,,,3566.0,160.0,20627.0,4702.0,,,,,,972223.0,216723.0,945751.0,213007.0,,,"350065, Краснодарский край, г Краснодар, ул им. Валерия Гассия, д. 2, помещ. 3, ком. 2","Общество с ограниченной ответственностью ""КУБАНЬСПЕЦСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50998520.0,0710002,,,,,,,,,,,2.0,,3906.0,178.0,,,674.0,1822.0,-17984.0,12245.0,,,,,,98231.0,59006.0,111637.0,44761.0,,,"350016, Краснодарский край, г Краснодар, ул им. Концевича Г.М., д 4, помещ 1005","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУБАНЬСТРОЙ-2020""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51875226.0,0710002,,,,,,,,,882.0,349.0,474.0,9675.0,701.0,9274.0,,,172.0,266.0,690.0,1065.0,,,,,,107448.0,37195.0,105477.0,35916.0,,,"353993, Краснодарский край, г Новороссийск, с Мысхако, ул Заветная, 19","ООО ""КУБАНЬСТРОЙМОНОЛИТ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52589772.0,0710002,,,,,,,,,,,58.0,,69.0,90.0,,,2488.0,2311.0,9900.0,9158.0,,,,,,38954.0,54466.0,26555.0,42907.0,,,"353821, Краснодарский край, Красноармейский р-н, Ивановская ст-ца, Степная ул, дом 45 А","Общество с ограниченной ответственностью ""КУБАНЬЭЛЕВАТОРСПЕЦМОНТАЖ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52075428.0,0710002,,,,,,,,,,,150.0,781.0,786.0,1644.0,,,1675.0,2586.0,8007.0,13949.0,,,,,,40472.0,76635.0,30154.0,59237.0,,,"685000, Магаданская обл, г Магадан, ул Горького, д 19, кв 1","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУВАГДАЧ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52246594.0,0710002,,,54760.0,8992.0,1988.0,1313.0,104.0,,,,1374.0,43.0,516.0,94.0,2950.0,1262.0,1222.0,395.0,4172.0,1657.0,2582.0,256.0,3804.0,4172.0,1657.0,330521.0,113314.0,273773.0,103009.0,56748.0,10305.0,"652600, Кемеровская область - Кузбасс обл, г Белово, ул Юности, д. 12, кв. 30","Общество с ограниченной ответственностью ""КУЗБАСССТРОЙЭНЕРГО""",,651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52766894.0,0710002,,,4846.0,14845.0,-1175.0,-14709.0,,,,,5041.0,3428.0,11314.0,3310.0,-7448.0,-14591.0,1096.0,2846.0,-5047.0,-11765.0,,,1096.0,-5047.0,-11765.0,66460.0,86439.0,62789.0,86303.0,3671.0,136.0,"650040, Кемеровская область - Кузбасс обл, р-н Кемеровский, д. 4, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУЗБАССТРОЙ СДЭ""",1305.0,2846.0,,,,,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51802305.0,0710002,,,24832.0,7675.0,3583.0,-2337.0,1354.0,694.0,0.0,255.0,20293.0,10274.0,23339.0,26153.0,1891.0,-17777.0,-1732.0,-647.0,159.0,-18424.0,1732.0,647.0,,-5321.0,-19563.0,126499.0,212480.0,98084.0,207142.0,28415.0,5338.0,"650023, Кемеровская область - Кузбасс, г Кемерово, пр-кт Притомский, д. 35, к. 2, офис 11","Общество с ограниченной ответственностью ""КУЗБАССТРОЙ""",,,,,,,,,,,,,-5480.0,,,,,,,,,-1139.0,,,,,,,,,,,,
52743508.0,0710002,,,91191.0,82288.0,346186.0,175028.0,52254.0,19353.0,73350.0,29938.0,27861.0,24480.0,276512.0,127256.0,76439.0,61667.0,-54751.0,-26644.0,21688.0,35023.0,54751.0,26644.0,,21688.0,35023.0,1071531.0,1274115.0,634154.0,1016799.0,437377.0,257316.0,"г. Новосибирск, ул. Коммунистическая, зд. 35, к. 3, этаж 4, помещ.427, 630007","Общество с ограниченной ответственностью ""КузбассШахтПроект"" (ООО ""КузбассШахтПроект"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51790448.0,0710002,,,,,,,,,128.0,2882.0,2091.0,7763.0,10508.0,4311.0,,,3453.0,5245.0,15407.0,21365.0,,,,,,745906.0,415295.0,718501.0,389255.0,,,"140180, Московская обл, г Жуковский, ул Гудкова, 2А, 6 пом","ООО""КУЛОН-СЕРВИС-ГАЗ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51649507.0,0710002,,,58524.0,43965.0,7691.0,4875.0,,,445.0,435.0,1415.0,259.0,4609.0,2710.0,4052.0,1989.0,-1759.0,-585.0,2293.0,1404.0,223.0,283.0,-1536.0,2293.0,1404.0,312529.0,333938.0,246314.0,285098.0,66215.0,48840.0,"125445, Москва г, Валдайский проезд, дом № 8, этаж ПОДВ П I К 14 ОФ 2","Общество с ограниченной ответственностью ""КУЛЬБИТ""",,-302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52159120.0,0710002,,,,,,,,,,,2.0,,42.0,48.0,,,0.0,44.0,-760.0,177.0,,,,,,771.0,9613.0,1491.0,9344.0,,,"656063, г.Барнаул, ул.Попова, д.7Ж, кв.23","Общество с ограниченной ответственностью ""КУПОЛ-СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52980148.0,0710002,,,25152.0,29881.0,3822.0,2500.0,,,751.0,514.0,0.0,700.0,0.0,712.0,3071.0,1974.0,-614.0,-368.0,2457.0,1606.0,614.0,368.0,,2457.0,1606.0,96854.0,104671.0,67880.0,72290.0,28974.0,32381.0,"644021, г. Омск, ул. Богдана Хмельницкого, д. 214, пом. 4","Общество с ограниченной ответственностью ""Кура""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52737736.0,0710002,,,,,,,,,20374.0,4587.0,294.0,189.0,50879.0,11366.0,,,15241.0,1609.0,66031.0,4996.0,,,,,,271207.0,142209.0,118976.0,119840.0,,,"640003, Курганская обл, Курган г, Тимофея Невежина ул, дом 3, строение 21","Общество с ограниченной ответственностью ""КУРГАНТРУБОПРОВОДСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52850600.0,0710002,,,76843.0,44079.0,68280.0,393564.0,,,,,64416.0,46195.0,63275.0,46021.0,69421.0,393738.0,-15600.0,-3188.0,57220.0,390550.0,15600.0,,,57220.0,390550.0,368672.0,937405.0,223549.0,499762.0,145123.0,437643.0,"694520, Сахалинская обл, м.о. Южно-Курильский, с Малокурильское, ул Советская, д. 8,  4, ","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУРИЛЬСКИЕ ОСТРОВА""",3399.0,,,,,,,5.31,5.32,5.4,5.1,5.21,,5.22,,,,,,,,,,,,,,,,,,,,
52622723.0,0710002,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"г. Грозный, Шейх-Мансуровский р-н, ул. Астраханская, д. 10, КВ. 1, 364022","ООО ""КУРОРТСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52936042.0,0710002,,,,,1026.0,1937.0,,,,,8724.0,15450.0,4524.0,12930.0,5226.0,4457.0,-1360.0,-963.0,3866.0,3494.0,1360.0,963.0,,3866.0,3494.0,417683.0,173238.0,416657.0,171301.0,1026.0,1937.0,"305018, Курская обл, Курск г, Привокзальная ул, дом № 3","Общество с ограниченной ответственностью ""Курская бетонная компания""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52322329.0,0710002,,,1314.0,1614.0,6286.0,5538.0,0.0,1.0,,,2279.0,64.0,1704.0,1096.0,6861.0,4507.0,-1372.0,-901.0,5489.0,3606.0,1372.0,901.0,,5489.0,3606.0,233943.0,189158.0,226343.0,182006.0,7600.0,7152.0,"305018, Курская обл, Курск г, Привокзальная ул, дом 1","Общество с ограниченной ответственностью ""КУРСКО - РЫШКОВСКОЕ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52631036.0,0710002,,,38477.0,21817.0,-22382.0,-32238.0,24089.0,13490.0,,,4417.0,35710.0,5764.0,16625.0,360.0,337.0,-186.0,-207.0,174.0,143.0,186.0,207.0,,149.0,143.0,348378.0,316995.0,332283.0,327416.0,16095.0,-10421.0,"305040, Курская обл, Курск г, 50 Лет Октября ул, дом 94А","Общество с ограниченной ответственностью ""КУРСКТЕХНОСТРОЙ""",0.0,,,,,,13.0,,,,,,,,,,,,,,,,,-25.0,,,,,,,,,,
52268662.0,0710002,,,8979.0,9156.0,14723.0,13017.0,,,,,3059.0,1516.0,7631.0,136.0,10151.0,14397.0,,,8373.0,13207.0,,,,8373.0,13207.0,58778.0,46434.0,35076.0,24261.0,23702.0,22173.0,"654006, Кемеровская область - Кузбасс, Новокузнецк г, Невского ул, дом 1, офис 401","ООО""КШСМ""",-1778.0,,,,,,-1190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51777489.0,0710002,6508.0,4555.0,12759.0,9852.0,-3487.0,3334.0,1017.0,5.0,1375.0,3574.0,7709.0,3192.0,1317.0,3793.0,2547.0,-836.0,-920.0,-1025.0,1627.0,-1861.0,,,,1627.0,-1861.0,89796.0,98848.0,74016.0,81107.0,15780.0,17741.0,"456870, Челябинская обл, городской округ Кыштымский, Кыштым г, Ленина ул, дом 50А","Общество с ограниченной ответственностью ""КыштымЖилСтрой""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52395588.0,0710002,,,,,,,,,5972.0,5004.0,11798.0,1972.0,4733.0,11766.0,,,1043.0,719.0,3657.0,2311.0,,,,,,516351.0,660113.0,512744.0,642285.0,,,"420036, Татарстан Респ, Казань г, Восход ул, дом № 45 А, корпус 6, комната 1(102)","Общество с ограниченной ответственностью ""КЭР-Энерджи""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50491080.0,0710002,,,,,,,,,,,14472.0,692.0,164.0,178.0,,,110.0,272.0,442.0,1091.0,,,,,,568242.0,379675.0,581998.0,378826.0,,,"г. Москва, вн.тер.г. муниципальный округ Лефортово, пр-д Завода Серп и Молот, д. 6, к. 1, 111250","Общество с ограниченной ответственностью ""Л-СТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51489034.0,0710002,,,105.0,,-105.0,,156.0,784.0,,,960.0,,940.0,256.0,71.0,528.0,-18.0,-106.0,53.0,422.0,18.0,106.0,,53.0,422.0,,,,,,,"191025, Санкт-Петербург г, пр-кт Невский, 90-92, Г, 17-Н","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Л1 ИНЖЕНЕРИЯ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51630234.0,0710002,,,,,-236.0,-367.0,3083.0,3083.0,,,1.0,,2036.0,2004.0,812.0,712.0,-562.0,-33.0,360.0,789.0,562.0,33.0,,360.0,789.0,,,236.0,367.0,-236.0,-367.0,"196233, Санкт-Петербург г, ул Орджоникидзе, 52, А, Пом 92-Н офис 2","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Л1-13""",110.0,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51608397.0,0710002,,,18477.0,21507.0,-18477.0,-15031.0,6595.0,17712.0,14374.0,13692.0,43905.0,24176.0,16657.0,12407.0,992.0,758.0,-514.0,-551.0,478.0,206.0,514.0,553.0,,478.0,206.0,0.0,8794.0,0.0,2318.0,0.0,6476.0,"191025, Санкт-Петербург г, пр-кт Невский, 90/92, Г, 17","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Л1-4""",0.0,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51946927.0,0710002,,,5438.0,50388.0,-11374.0,17602.0,8214.0,8164.0,0.0,45.0,6276.0,18043.0,31846.0,20400.0,-28730.0,23364.0,106357.0,-5294.0,77627.0,18070.0,0.0,10955.0,106357.0,77627.0,18070.0,959.0,152952.0,6895.0,84962.0,-5936.0,67990.0,"119270, Москва г, наб Лужнецкая","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Л10""",,5662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51789416.0,0710002,,,13420.0,12597.0,-3217.0,-5081.0,,,0.0,284.0,5643.0,35161.0,7154.0,34730.0,-4728.0,-4934.0,-281.0,-317.0,-5009.0,-5251.0,281.0,317.0,,-5009.0,-5251.0,45101.0,312305.0,34898.0,304789.0,10203.0,7516.0,"197110, Г.Санкт-Петербург, вн.тер. г. Муниципальный Округ Чкаловское, ул Глухая Зеленина, дом 2, литера А, помещение 2-Н, офис 1","Общество с ограниченной ответственностью ""Л1строй юг""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51484985.0,0710002,,,4686.0,8143.0,960.0,-4378.0,22.0,5386.0,,,9.0,1150.0,738.0,1594.0,253.0,564.0,-155.0,-290.0,97.0,274.0,155.0,290.0,,97.0,274.0,9595.0,15195.0,3949.0,11430.0,5646.0,3765.0,"191025, Санкт-Петербург г, пр-кт Невский, 90-92, литер Г, пом. 17-Н","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Л1СТРОЙ""",-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51224696.0,0710002,,,15964.0,11550.0,8747.0,1213.0,8.0,,,,5391.0,66065.0,10274.0,66570.0,3872.0,708.0,-1146.0,-300.0,2726.0,408.0,1146.0,300.0,,2726.0,408.0,752033.0,236257.0,727322.0,223494.0,24711.0,12763.0,"197373, Санкт-Петербург г, пр-кт Комендантский, д. 54, стр. 1, помещ. 22-Н","Общество с ограниченной ответственностью ""Ладога""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52209427.0,0710002,,,64122.0,63788.0,21400.0,22632.0,60.0,2726.0,8680.0,4285.0,4431.0,700.0,2638.0,14183.0,14573.0,7590.0,-2790.0,-4040.0,11783.0,3446.0,2673.0,4040.0,-116.0,11783.0,3446.0,783555.0,496438.0,698033.0,410018.0,85522.0,86420.0,"127566, Город Москва, вн.тер.г. муниципальный округ Алтуфьевский, ш Алтуфьевское, д. 48, к. 1, помещ. 1/4","Общество с ограниченной ответственностью ""ЛАиН Технологии""",0.0,,,,,,-104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
52539237.0,0710002,,,,,,,,,,,7144.0,13719.0,339889.0,30969.0,,,0.0,357.0,-339200.0,-888.0,,,,,,29988.0,149127.0,36443.0,132408.0,,,"628426, Ханты-Мансийский Автономный округ - Югра АО, г Сургут, ул Монтажная, 2, Этаж 2, Помещение 1","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАЙМ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52166563.0,0710002,,,,,,,,,,,5348.0,99997.0,6511.0,46950.0,,,0.0,1.0,-5053.0,-129767.0,,,,,,288.0,41909.0,4178.0,224722.0,,,"426035, Удмуртская респ, Ижевск г, им Репина ул, дом № 35, корпус 1, офис 2","Общество с ограниченной ответственностью ""ЛАЙФ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52227411.0,0710002,,,,,,,,,,,95.0,1736.0,2740.0,2766.0,,,11275.0,8013.0,35316.0,45534.0,,,,,,267680.0,195292.0,218444.0,140715.0,,,"357834, Ставропольский край, р-н Георгиевский, с. Краснокумское, ул. Терская, дом 18","Общество с ограниченной ответственностью ""ЛАКСТРОЙ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51370565.0,0710002,,,,,,,,,,,,,,,,,0.0,33.0,0.0,130.0,,,,,,0.0,56259.0,0.0,56096.0,,,"111250, Г.Москва, вн.тер. г. Муниципальный Округ Лефортово, ул Лефортовский Вал, дом 24, подв. ПОМ.IV,КОМ.6,ОФ.1А","Общество с ограниченной ответственностью ""ЛАМИУМ""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
